parent_code,sub_code,sub_name
AB325,―  AB325804,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325803,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325800,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325204,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325203,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325200,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325104,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325103,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325100,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325004,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB325,―  AB325003,"병원, 치과병원, 한방병원 내 의·치과 5등급간호관리료적용5인실입원료"
AB327,―  AB327904,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327903,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327900,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327804,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327803,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327800,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327204,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327203,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327200,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327104,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327103,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327100,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327004,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB327,―  AB327003,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료적용5인실입원료-서울특별시및광역시구지역소재요양기관"
AB337,―  AB337904,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337903,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337900,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337804,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337803,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337800,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337204,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337203,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337200,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337104,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337103,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337100,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337004,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB337,―  AB337003,"병원, 치과병원, 한방병원 내 의·치과 7등급간호관리료5인실입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB340,―  AB340904,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340903,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340900,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340804,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340803,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340800,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340204,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340203,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340200,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340104,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340103,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340100,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340004,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB340,―  AB340003,"병원, 치과병원, 한방병원 내 의·치과 4인실입원료"
AB341,―  AB341904,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341903,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341900,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341804,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341803,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341800,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341204,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341203,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341200,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341104,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341103,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341100,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341004,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB341,―  AB341003,"병원, 치과병원, 한방병원 내 의·치과 1등급간호관리료적용4인실입원료"
AB342,―  AB342904,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342903,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342900,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342804,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342803,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342800,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342204,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342203,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342200,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342104,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342103,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342100,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342004,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB342,―  AB342003,"병원, 치과병원, 한방병원 내 의·치과 2등급간호관리료적용4인실입원료"
AB343,―  AB343904,"병원, 치과병원, 한방병원 내 의·치과 3등급간호관리료적용4인실입원료"
AB343,―  AB343903,"병원, 치과병원, 한방병원 내 의·치과 3등급간호관리료적용4인실입원료"
AB343,―  AB343900,"병원, 치과병원, 한방병원 내 의·치과 3등급간호관리료적용4인실입원료"
AB343,―  AB343804,"병원, 치과병원, 한방병원 내 의·치과 3등급간호관리료적용4인실입원료"
AB343,―  AB343803,"병원, 치과병원, 한방병원 내 의·치과 3등급간호관리료적용4인실입원료"
AB343,―  AB343800,"병원, 치과병원, 한방병원 내 의·치과 3등급간호관리료적용4인실입원료"
AB343,―  AB343204,"병원, 치과병원, 한방병원 내 의·치과 3등급간호관리료적용4인실입원료"
